SCLK,PRESSURE,sol,time,gt_fwhm,gt_vortex_ind,gt_detection_win,gt_4xfwhm,PRESSURE_MA_500,window_id,event_sclk,split,label
668288052,723.17,15,16:17:19,False,,False,True,723.22,0,668288145,train,1
668288053,723.17,15,16:17:20,False,,False,True,723.22,0,668288145,train,1
668288054,723.08,15,16:17:21,False,,False,True,723.22,0,668288145,train,1
668288055,723.1,15,16:17:22,False,,True,True,723.22,0,668288145,train,1
668288059,722.9,15,16:17:26,False,,True,True,722.9,0,668288145,train,1
668288060,723.15,15,16:17:27,False,,True,True,723.02,0,668288145,train,1
668288061,722.93,15,16:17:28,False,,True,True,722.99,0,668288145,train,1
668288062,723.09,15,16:17:29,False,,True,True,723.02,0,668288145,train,1
668288063,723.17,15,16:17:30,False,,True,True,723.05,0,668288145,train,1
668288064,723.02,15,16:17:31,False,,True,True,723.04,0,668288145,train,1
668288065,722.95,15,16:17:32,False,,True,True,723.03,0,668288145,train,1
668288066,722.8,15,16:17:33,False,,True,True,723.0,0,668288145,train,1
668288067,723.19,15,16:17:34,False,,True,True,723.02,0,668288145,train,1
668288068,723.11,15,16:17:35,False,,True,True,723.03,0,668288145,train,1
668288069,722.65,15,16:17:36,False,,True,True,723.0,0,668288145,train,1
668288070,723.11,15,16:17:37,False,,True,True,723.01,0,668288145,train,1
668288071,722.88,15,16:17:38,False,,True,True,723.0,0,668288145,train,1
668288072,722.96,15,16:17:39,False,,True,True,722.99,0,668288145,train,1
668288073,722.89,15,16:17:40,False,,True,True,722.99,0,668288145,train,1
668288074,722.96,15,16:17:41,False,,True,True,722.98,0,668288145,train,1
668288075,722.81,15,16:17:42,False,,True,True,722.97,0,668288145,train,1
668288076,722.89,15,16:17:43,False,,True,True,722.97,0,668288145,train,1
668288077,722.89,15,16:17:44,False,,True,True,722.97,0,668288145,train,1
668288078,722.82,15,16:17:45,False,,True,True,722.96,0,668288145,train,1
668288079,722.97,15,16:17:46,False,,True,True,722.96,0,668288145,train,1
668288080,722.89,15,16:17:47,False,,True,True,722.96,0,668288145,train,1
668288081,722.89,15,16:17:48,False,,True,True,722.95,0,668288145,train,1
668288082,722.9,15,16:17:49,False,,True,True,722.95,0,668288145,train,1
668288083,722.81,15,16:17:50,False,,True,True,722.95,0,668288145,train,1
668288084,723.13,15,16:17:51,False,,True,True,722.95,0,668288145,train,1
668288085,722.97,15,16:17:52,False,,True,True,722.95,0,668288145,train,1
668288086,722.97,15,16:17:53,False,,True,True,722.95,0,668288145,train,1
668288087,722.97,15,16:17:54,False,,True,True,722.95,0,668288145,train,1
668288088,723.05,15,16:17:54,False,,True,True,722.96,0,668288145,train,1
668288089,722.82,15,16:17:55,False,,True,True,722.95,0,668288145,train,1
668288090,722.98,15,16:17:56,False,,True,True,722.95,0,668288145,train,1
668288091,722.98,15,16:17:57,False,,True,True,722.95,0,668288145,train,1
668288092,722.82,15,16:17:58,False,,True,True,722.95,0,668288145,train,1
668288093,722.9,15,16:17:59,False,,True,True,722.95,0,668288145,train,1
668288094,722.67,15,16:18:00,False,,True,True,722.94,0,668288145,train,1
668288095,722.9,15,16:18:01,False,,True,True,722.94,0,668288145,train,1
668288096,722.91,15,16:18:02,False,,True,True,722.94,0,668288145,train,1
668288097,722.83,15,16:18:03,False,,True,True,722.94,0,668288145,train,1
668288098,722.98,15,16:18:04,False,,True,True,722.94,0,668288145,train,1
668288099,722.91,15,16:18:05,False,,True,True,722.94,0,668288145,train,1
668288100,722.98,15,16:18:06,False,,True,True,722.94,0,668288145,train,1
668288101,722.67,15,16:18:07,False,,True,True,722.93,0,668288145,train,1
668288102,722.6,15,16:18:08,False,,True,True,722.92,0,668288145,train,1
668288103,722.98,15,16:18:09,False,,True,True,722.93,0,668288145,train,1
668288104,722.75,15,16:18:10,False,,True,True,722.92,0,668288145,train,1
668288105,722.83,15,16:18:11,False,,True,True,722.92,0,668288145,train,1
668288106,722.83,15,16:18:12,False,,True,True,722.92,0,668288145,train,1
668288107,722.83,15,16:18:13,False,,True,True,722.92,0,668288145,train,1
668288108,722.68,15,16:18:14,False,,True,True,722.91,0,668288145,train,1
668288109,722.98,15,16:18:15,False,,True,True,722.91,0,668288145,train,1
668288110,722.52,15,16:18:16,False,,True,True,722.91,0,668288145,train,1
668288111,722.91,15,16:18:17,False,,True,True,722.91,0,668288145,train,1
668288112,722.68,15,16:18:18,False,,True,True,722.9,0,668288145,train,1
668288113,722.84,15,16:18:19,False,,True,True,722.9,0,668288145,train,1
668288114,722.68,15,16:18:20,False,,True,True,722.9,0,668288145,train,1
668288290,722.6,15,16:21:11,False,,True,False,722.77,1,668288356,train,1
668288291,722.91,15,16:21:12,False,,True,False,722.77,1,668288356,train,1
668288292,722.83,15,16:21:13,False,,True,False,722.77,1,668288356,train,1
668288293,722.76,15,16:21:14,False,,True,False,722.77,1,668288356,train,1
668288294,722.84,15,16:21:15,False,,True,False,722.77,1,668288356,train,1
668288295,722.91,15,16:21:16,False,,True,False,722.77,1,668288356,train,1
668288296,722.83,15,16:21:17,False,,True,False,722.77,1,668288356,train,1
668288297,722.83,15,16:21:18,False,,True,False,722.77,1,668288356,train,1
668288298,722.91,15,16:21:19,False,,True,False,722.77,1,668288356,train,1
668288299,722.83,15,16:21:20,False,,True,False,722.77,1,668288356,train,1
668288300,722.92,15,16:21:21,False,,True,False,722.77,1,668288356,train,1
668288301,722.99,15,16:21:22,False,,True,False,722.77,1,668288356,train,1
668288302,722.68,15,16:21:23,False,,True,False,722.77,1,668288356,train,1
668288303,722.76,15,16:21:24,False,,True,False,722.77,1,668288356,train,1
668288304,722.91,15,16:21:25,False,,True,False,722.77,1,668288356,train,1
668288305,722.92,15,16:21:26,False,,True,False,722.77,1,668288356,train,1
668288306,722.84,15,16:21:27,False,,True,False,722.77,1,668288356,train,1
668288307,722.76,15,16:21:28,False,,True,False,722.77,1,668288356,train,1
668288308,722.76,15,16:21:29,False,,True,False,722.77,1,668288356,train,1
668288309,722.84,15,16:21:30,False,,True,False,722.77,1,668288356,train,1
668288310,722.76,15,16:21:31,False,,True,False,722.77,1,668288356,train,1
668288311,722.99,15,16:21:32,False,,True,False,722.77,1,668288356,train,1
668288312,722.77,15,16:21:33,False,,True,False,722.77,1,668288356,train,1
668288313,722.85,15,16:21:34,False,,True,False,722.77,1,668288356,train,1
668288314,722.84,15,16:21:34,False,,True,False,722.77,1,668288356,train,1
668288315,722.84,15,16:21:35,False,,True,False,722.77,1,668288356,train,1
668288316,722.85,15,16:21:36,False,,True,False,722.77,1,668288356,train,1
668288317,722.85,15,16:21:37,False,,True,False,722.77,1,668288356,train,1
668288318,723.0,15,16:21:38,False,,True,False,722.77,1,668288356,train,1
668288319,722.77,15,16:21:39,False,,True,False,722.77,1,668288356,train,1
668288320,722.77,15,16:21:40,False,,True,False,722.77,1,668288356,train,1
668288321,722.84,15,16:21:41,False,,True,False,722.77,1,668288356,train,1
668288322,722.77,15,16:21:42,False,,True,False,722.77,1,668288356,train,1
668288323,722.76,15,16:21:43,False,,True,False,722.77,1,668288356,train,1
668288324,722.77,15,16:21:44,False,,True,False,722.77,1,668288356,train,1
668288325,722.69,15,16:21:45,False,,True,False,722.77,1,668288356,train,1
668288326,722.69,15,16:21:46,False,,True,False,722.77,1,668288356,train,1
668288327,722.77,15,16:21:47,False,,True,False,722.77,1,668288356,train,1
668288328,722.69,15,16:21:48,False,,True,False,722.77,1,668288356,train,1
668288329,722.78,15,16:21:49,False,,True,False,722.77,1,668288356,train,1
668288330,722.7,15,16:21:50,False,,True,False,722.77,1,668288356,train,1
668288331,722.77,15,16:21:51,False,,True,False,722.77,1,668288356,train,1
668288332,722.77,15,16:21:52,False,,True,True,722.77,1,668288356,train,1
668288333,722.78,15,16:21:53,False,,True,True,722.77,1,668288356,train,1
668288334,722.62,15,16:21:54,False,,True,True,722.77,1,668288356,train,1
668288335,722.85,15,16:21:55,False,,True,True,722.77,1,668288356,train,1
668288336,722.78,15,16:21:56,False,,True,True,722.77,1,668288356,train,1
668288337,722.7,15,16:21:57,False,,True,True,722.77,1,668288356,train,1
668288338,722.55,15,16:21:58,False,,True,True,722.77,1,668288356,train,1
668288339,722.7,15,16:21:59,False,,True,True,722.77,1,668288356,train,1
668288340,722.54,15,16:22:00,False,,True,True,722.77,1,668288356,train,1
668288341,722.62,15,16:22:01,False,,True,True,722.77,1,668288356,train,1
668288342,722.55,15,16:22:02,False,,True,True,722.77,1,668288356,train,1
668288343,722.62,15,16:22:03,False,,True,True,722.77,1,668288356,train,1
668288344,722.55,15,16:22:04,False,,True,True,722.77,1,668288356,train,1
668288345,722.47,15,16:22:05,False,,True,True,722.77,1,668288356,train,1
668288346,722.23,15,16:22:06,False,,True,True,722.77,1,668288356,train,1
668288347,722.31,15,16:22:07,False,,True,True,722.76,1,668288356,train,1
668288348,722.31,15,16:22:08,False,,True,True,722.76,1,668288356,train,1
668288349,722.16,15,16:22:09,False,,True,True,722.76,1,668288356,train,1
668309440,731.17,15,22:04:20,False,,False,False,731.22,2,-1,,0
668309441,731.21,15,22:04:21,False,,False,False,731.22,2,-1,,0
668309442,731.23,15,22:04:22,False,,False,False,731.22,2,-1,,0
668309443,731.19,15,22:04:23,False,,False,False,731.22,2,-1,,0
668309444,731.25,15,22:04:24,False,,False,False,731.22,2,-1,,0
668309445,731.25,15,22:04:25,False,,False,False,731.22,2,-1,,0
668309446,731.25,15,22:04:26,False,,False,False,731.22,2,-1,,0
668309447,731.21,15,22:04:27,False,,False,False,731.22,2,-1,,0
668309448,731.21,15,22:04:28,False,,False,False,731.22,2,-1,,0
668309449,731.16,15,22:04:29,False,,False,False,731.22,2,-1,,0
668309450,731.21,15,22:04:30,False,,False,False,731.22,2,-1,,0
668309451,731.25,15,22:04:31,False,,False,False,731.22,2,-1,,0
668309452,731.18,15,22:04:32,False,,False,False,731.22,2,-1,,0
668309453,731.23,15,22:04:33,False,,False,False,731.22,2,-1,,0
668309454,731.2,15,22:04:34,False,,False,False,731.22,2,-1,,0
668309455,731.18,15,22:04:35,False,,False,False,731.22,2,-1,,0
668309456,731.2,15,22:04:36,False,,False,False,731.22,2,-1,,0
668309457,731.25,15,22:04:37,False,,False,False,731.22,2,-1,,0
668309458,731.22,15,22:04:38,False,,False,False,731.22,2,-1,,0
668309459,731.2,15,22:04:39,False,,False,False,731.22,2,-1,,0
668309460,731.27,15,22:04:40,False,,False,False,731.22,2,-1,,0
668309461,731.22,15,22:04:41,False,,False,False,731.22,2,-1,,0
668309462,731.16,15,22:04:42,False,,False,False,731.22,2,-1,,0
668309463,731.2,15,22:04:43,False,,False,False,731.22,2,-1,,0
668309464,731.22,15,22:04:44,False,,False,False,731.22,2,-1,,0
668309465,731.24,15,22:04:45,False,,False,False,731.22,2,-1,,0
668309466,731.18,15,22:04:46,False,,False,False,731.22,2,-1,,0
668309467,731.2,15,22:04:47,False,,False,False,731.22,2,-1,,0
668309468,731.2,15,22:04:48,False,,False,False,731.22,2,-1,,0
668309469,731.24,15,22:04:49,False,,False,False,731.22,2,-1,,0
668309470,731.22,15,22:04:50,False,,False,False,731.22,2,-1,,0
668309471,731.18,15,22:04:51,False,,False,False,731.21,2,-1,,0
668309472,731.22,15,22:04:52,False,,False,False,731.21,2,-1,,0
668309473,731.22,15,22:04:53,False,,False,False,731.21,2,-1,,0
668309474,731.26,15,22:04:54,False,,False,False,731.21,2,-1,,0
668309475,731.2,15,22:04:55,False,,False,False,731.21,2,-1,,0
668309476,731.22,15,22:04:55,False,,False,False,731.21,2,-1,,0
668309477,731.24,15,22:04:56,False,,False,False,731.21,2,-1,,0
668309478,731.22,15,22:04:57,False,,False,False,731.21,2,-1,,0
668309479,731.22,15,22:04:58,False,,False,False,731.21,2,-1,,0
668309480,731.26,15,22:04:59,False,,False,False,731.21,2,-1,,0
668309481,731.19,15,22:05:00,False,,False,False,731.21,2,-1,,0
668309482,731.22,15,22:05:01,False,,False,False,731.21,2,-1,,0
668309483,731.26,15,22:05:02,False,,False,False,731.21,2,-1,,0
668309484,731.22,15,22:05:03,False,,False,False,731.21,2,-1,,0
668309485,731.26,15,22:05:04,False,,False,False,731.21,2,-1,,0
668309486,731.22,15,22:05:05,False,,False,False,731.21,2,-1,,0
668309487,731.19,15,22:05:06,False,,False,False,731.21,2,-1,,0
668309488,731.19,15,22:05:07,False,,False,False,731.21,2,-1,,0
668309489,731.19,15,22:05:08,False,,False,False,731.21,2,-1,,0
668309490,731.24,15,22:05:09,False,,False,False,731.21,2,-1,,0
668309491,731.17,15,22:05:10,False,,False,False,731.21,2,-1,,0
668309492,731.26,15,22:05:11,False,,False,False,731.21,2,-1,,0
668309493,731.17,15,22:05:12,False,,False,False,731.21,2,-1,,0
668309494,731.26,15,22:05:13,False,,False,False,731.21,2,-1,,0
668309495,731.19,15,22:05:14,False,,False,False,731.21,2,-1,,0
668309496,731.21,15,22:05:15,False,,False,False,731.21,2,-1,,0
668309497,731.26,15,22:05:16,False,,False,False,731.21,2,-1,,0
668309498,731.17,15,22:05:17,False,,False,False,731.21,2,-1,,0
668309499,731.21,15,22:05:18,False,,False,False,731.21,2,-1,,0
668328712,740.07,16,3:17:02,False,,False,False,740.02,3,-1,,0
668328713,740.09,16,3:17:03,False,,False,False,740.02,3,-1,,0
668328714,740.09,16,3:17:04,False,,False,False,740.02,3,-1,,0
668328715,740.09,16,3:17:04,False,,False,False,740.02,3,-1,,0
668328716,740.04,16,3:17:05,False,,False,False,740.02,3,-1,,0
668328717,740.02,16,3:17:06,False,,False,False,740.02,3,-1,,0
668328718,740.04,16,3:17:07,False,,False,False,740.02,3,-1,,0
668328719,740.08,16,3:17:08,False,,False,False,740.02,3,-1,,0
668328720,740.09,16,3:17:09,False,,False,False,740.02,3,-1,,0
668328721,740.11,16,3:17:10,False,,False,False,740.02,3,-1,,0
668328722,740.04,16,3:17:11,False,,False,False,740.02,3,-1,,0
668328723,740.06,16,3:17:12,False,,False,False,740.02,3,-1,,0
668328724,740.04,16,3:17:13,False,,False,False,740.02,3,-1,,0
668328725,740.02,16,3:17:14,False,,False,False,740.02,3,-1,,0
668328726,740.04,16,3:17:15,False,,False,False,740.02,3,-1,,0
668328727,740.06,16,3:17:16,False,,False,False,740.02,3,-1,,0
668328728,740.06,16,3:17:17,False,,False,False,740.02,3,-1,,0
668328729,740.04,16,3:17:18,False,,False,False,740.02,3,-1,,0
668328730,740.04,16,3:17:19,False,,False,False,740.02,3,-1,,0
668328731,740.04,16,3:17:20,False,,False,False,740.02,3,-1,,0
668328732,740.08,16,3:17:21,False,,False,False,740.02,3,-1,,0
668328733,740.0,16,3:17:22,False,,False,False,740.02,3,-1,,0
668328734,740.04,16,3:17:23,False,,False,False,740.02,3,-1,,0
668328735,740.02,16,3:17:24,False,,False,False,740.02,3,-1,,0
668328736,740.06,16,3:17:25,False,,False,False,740.02,3,-1,,0
668328737,740.06,16,3:17:26,False,,False,False,740.02,3,-1,,0
668328738,740.02,16,3:17:27,False,,False,False,740.02,3,-1,,0
668328739,740.02,16,3:17:28,False,,False,False,740.02,3,-1,,0
668328740,740.1,16,3:17:29,False,,False,False,740.02,3,-1,,0
668328741,740.13,16,3:17:30,False,,False,False,740.02,3,-1,,0
668328742,740.04,16,3:17:31,False,,False,False,740.02,3,-1,,0
668328743,740.06,16,3:17:32,False,,False,False,740.02,3,-1,,0
668328747,739.78,16,3:17:36,False,,False,False,739.78,3,-1,,0
668328748,739.96,16,3:17:37,False,,False,False,739.87,3,-1,,0
668328749,739.88,16,3:17:38,False,,False,False,739.87,3,-1,,0
668328750,740.05,16,3:17:39,False,,False,False,739.92,3,-1,,0
668328751,739.9,16,3:17:40,False,,False,False,739.91,3,-1,,0
668328752,739.9,16,3:17:41,False,,False,False,739.91,3,-1,,0
668328753,740.21,16,3:17:41,False,,False,False,739.95,3,-1,,0
668328754,740.07,16,3:17:42,False,,False,False,739.97,3,-1,,0
668328755,739.91,16,3:17:43,False,,False,False,739.96,3,-1,,0
668328756,740.07,16,3:17:44,False,,False,False,739.97,3,-1,,0
668328757,740.07,16,3:17:45,False,,False,False,739.98,3,-1,,0
668328758,739.84,16,3:17:46,False,,False,False,739.97,3,-1,,0
668328759,740.0,16,3:17:47,False,,False,False,739.97,3,-1,,0
668328760,739.92,16,3:17:48,False,,False,False,739.97,3,-1,,0
668328761,739.61,16,3:17:49,False,,False,False,739.94,3,-1,,0
668328762,740.0,16,3:17:50,False,,False,False,739.95,3,-1,,0
668328763,740.15,16,3:17:51,False,,False,False,739.96,3,-1,,0
668328764,739.77,16,3:17:52,False,,False,False,739.95,3,-1,,0
668328765,740.15,16,3:17:53,False,,False,False,739.96,3,-1,,0
668328766,740.08,16,3:17:54,False,,False,False,739.97,3,-1,,0
668328767,740.0,16,3:17:55,False,,False,False,739.97,3,-1,,0
668328768,739.93,16,3:17:56,False,,False,False,739.97,3,-1,,0
668328769,740.0,16,3:17:57,False,,False,False,739.97,3,-1,,0
668328770,739.85,16,3:17:58,False,,False,False,739.96,3,-1,,0
668328771,739.93,16,3:17:59,False,,False,False,739.96,3,-1,,0
668328772,739.85,16,3:18:00,False,,False,False,739.96,3,-1,,0
668328773,740.09,16,3:18:01,False,,False,False,739.96,3,-1,,0
668328774,740.01,16,3:18:02,False,,False,False,739.96,3,-1,,0
668334729,740.95,16,4:54:39,False,,False,False,740.99,4,-1,,0
668334730,740.98,16,4:54:40,False,,False,False,740.99,4,-1,,0
668334731,741.04,16,4:54:41,False,,False,False,740.99,4,-1,,0
668334732,741.0,16,4:54:42,False,,False,False,740.99,4,-1,,0
668334733,740.99,16,4:54:43,False,,False,False,740.99,4,-1,,0
668334734,740.97,16,4:54:44,False,,False,False,740.99,4,-1,,0
668334735,741.01,16,4:54:45,False,,False,False,740.99,4,-1,,0
668334736,740.95,16,4:54:46,False,,False,False,740.99,4,-1,,0
668334737,740.94,16,4:54:47,False,,False,False,740.99,4,-1,,0
668334738,740.97,16,4:54:48,False,,False,False,740.99,4,-1,,0
668334739,740.99,16,4:54:49,False,,False,False,740.99,4,-1,,0
668334740,740.94,16,4:54:50,False,,False,False,740.99,4,-1,,0
668334741,741.01,16,4:54:51,False,,False,False,740.99,4,-1,,0
668334742,740.96,16,4:54:52,False,,False,False,740.99,4,-1,,0
668334743,740.96,16,4:54:53,False,,False,False,740.99,4,-1,,0
668334744,740.94,16,4:54:54,False,,False,False,740.99,4,-1,,0
668334745,741.0,16,4:54:55,False,,False,False,740.99,4,-1,,0
668334746,740.95,16,4:54:56,False,,False,False,740.99,4,-1,,0
668334747,740.97,16,4:54:57,False,,False,False,740.99,4,-1,,0
668334748,740.95,16,4:54:58,False,,False,False,740.99,4,-1,,0
668334749,741.01,16,4:54:59,False,,False,False,740.99,4,-1,,0
668334750,740.97,16,4:55:00,False,,False,False,740.99,4,-1,,0
668334751,740.97,16,4:55:00,False,,False,False,740.99,4,-1,,0
668334752,740.97,16,4:55:01,False,,False,False,740.99,4,-1,,0
668334753,740.97,16,4:55:02,False,,False,False,740.99,4,-1,,0
668334754,740.97,16,4:55:03,False,,False,False,740.99,4,-1,,0
668334755,740.97,16,4:55:04,False,,False,False,740.99,4,-1,,0
668334756,740.95,16,4:55:05,False,,False,False,740.99,4,-1,,0
668334757,740.94,16,4:55:06,False,,False,False,740.99,4,-1,,0
668334758,740.98,16,4:55:07,False,,False,False,740.99,4,-1,,0
668334759,740.96,16,4:55:08,False,,False,False,740.99,4,-1,,0
668334760,740.96,16,4:55:09,False,,False,False,740.99,4,-1,,0
668334761,740.96,16,4:55:10,False,,False,False,740.99,4,-1,,0
668334762,740.96,16,4:55:11,False,,False,False,740.99,4,-1,,0
668334763,740.93,16,4:55:12,False,,False,False,740.99,4,-1,,0
668334764,740.96,16,4:55:13,False,,False,False,740.99,4,-1,,0
668334765,740.97,16,4:55:14,False,,False,False,740.99,4,-1,,0
668334766,740.95,16,4:55:15,False,,False,False,740.99,4,-1,,0
668334767,740.98,16,4:55:16,False,,False,False,740.99,4,-1,,0
668334768,740.99,16,4:55:17,False,,False,False,740.99,4,-1,,0
668334769,740.95,16,4:55:18,False,,False,False,740.99,4,-1,,0
668334770,740.95,16,4:55:19,False,,False,False,740.99,4,-1,,0
668334771,740.9,16,4:55:20,False,,False,False,740.99,4,-1,,0
668334772,740.95,16,4:55:21,False,,False,False,740.99,4,-1,,0
668334773,740.95,16,4:55:22,False,,False,False,740.99,4,-1,,0
668334774,740.95,16,4:55:23,False,,False,False,740.99,4,-1,,0
668334775,740.96,16,4:55:24,False,,False,False,740.99,4,-1,,0
668334776,740.92,16,4:55:25,False,,False,False,740.99,4,-1,,0
668334777,740.92,16,4:55:26,False,,False,False,740.99,4,-1,,0
668334778,740.96,16,4:55:27,False,,False,False,740.99,4,-1,,0
668334779,740.96,16,4:55:28,False,,False,False,740.99,4,-1,,0
668334780,740.96,16,4:55:29,False,,False,False,740.99,4,-1,,0
668334781,740.93,16,4:55:30,False,,False,False,740.99,4,-1,,0
668334782,740.96,16,4:55:31,False,,False,False,740.99,4,-1,,0
668334783,740.98,16,4:55:32,False,,False,False,740.99,4,-1,,0
668334784,740.98,16,4:55:33,False,,False,False,740.99,4,-1,,0
668334785,740.95,16,4:55:34,False,,False,False,740.99,4,-1,,0
668334786,740.93,16,4:55:35,False,,False,False,740.99,4,-1,,0
668334787,740.91,16,4:55:36,False,,False,False,740.99,4,-1,,0
668334788,740.95,16,4:55:36,False,,False,False,740.99,4,-1,,0
668358168,731.31,16,11:14:57,False,,False,False,731.31,5,-1,,0
668358169,731.29,16,11:14:58,False,,False,False,731.31,5,-1,,0
668358170,731.26,16,11:14:59,False,,False,False,731.31,5,-1,,0
668358171,731.31,16,11:15:00,False,,False,False,731.31,5,-1,,0
668358172,731.37,16,11:15:01,False,,False,False,731.31,5,-1,,0
668358173,731.28,16,11:15:02,False,,False,False,731.31,5,-1,,0
668358174,731.26,16,11:15:03,False,,False,False,731.31,5,-1,,0
668358175,731.32,16,11:15:04,False,,False,False,731.31,5,-1,,0
668358176,731.28,16,11:15:05,False,,False,False,731.31,5,-1,,0
668358177,731.27,16,11:15:05,False,,False,False,731.31,5,-1,,0
668358178,731.27,16,11:15:06,False,,False,False,731.31,5,-1,,0
668358179,731.33,16,11:15:07,False,,False,False,731.31,5,-1,,0
668358180,731.24,16,11:15:08,False,,False,False,731.31,5,-1,,0
668358181,731.26,16,11:15:09,False,,False,False,731.31,5,-1,,0
668358182,731.3,16,11:15:10,False,,False,False,731.31,5,-1,,0
668358183,731.3,16,11:15:11,False,,False,False,731.31,5,-1,,0
668358184,731.3,16,11:15:12,False,,False,False,731.31,5,-1,,0
668358185,731.34,16,11:15:13,False,,False,False,731.31,5,-1,,0
668358186,731.32,16,11:15:14,False,,False,False,731.31,5,-1,,0
668358187,731.31,16,11:15:15,False,,False,False,731.31,5,-1,,0
668358188,731.34,16,11:15:16,False,,False,False,731.31,5,-1,,0
668358189,731.31,16,11:15:17,False,,False,False,731.31,5,-1,,0
668358190,731.31,16,11:15:18,False,,False,False,731.31,5,-1,,0
668358191,731.37,16,11:15:19,False,,False,False,731.31,5,-1,,0
668358192,731.32,16,11:15:20,False,,False,False,731.31,5,-1,,0
668358193,731.3,16,11:15:21,False,,False,False,731.31,5,-1,,0
668358194,731.3,16,11:15:22,False,,False,False,731.31,5,-1,,0
668358195,731.2,16,11:15:23,False,,False,False,731.31,5,-1,,0
668358196,731.22,16,11:15:24,False,,False,False,731.31,5,-1,,0
668358197,731.27,16,11:15:25,False,,False,False,731.31,5,-1,,0
668358198,731.22,16,11:15:26,False,,False,False,731.31,5,-1,,0
668358199,731.24,16,11:15:27,False,,False,False,731.31,5,-1,,0
668358200,731.19,16,11:15:28,False,,False,False,731.31,5,-1,,0
668358201,731.19,16,11:15:29,False,,False,False,731.31,5,-1,,0
668358202,731.26,16,11:15:30,False,,False,False,731.31,5,-1,,0
668358203,731.24,16,11:15:31,False,,False,False,731.31,5,-1,,0
668358204,731.23,16,11:15:32,False,,False,False,731.31,5,-1,,0
668358205,731.18,16,11:15:33,False,,False,False,731.31,5,-1,,0
668358206,731.23,16,11:15:34,False,,False,False,731.31,5,-1,,0
668358207,731.18,16,11:15:35,False,,False,False,731.31,5,-1,,0
668358208,731.24,16,11:15:36,False,,False,False,731.31,5,-1,,0
668358209,731.2,16,11:15:37,False,,False,False,731.31,5,-1,,0
668358210,731.24,16,11:15:38,False,,False,False,731.31,5,-1,,0
668358211,731.26,16,11:15:39,False,,False,False,731.31,5,-1,,0
668358212,731.24,16,11:15:40,False,,False,False,731.31,5,-1,,0
668358213,731.23,16,11:15:41,False,,False,False,731.31,5,-1,,0
668358214,731.3,16,11:15:41,False,,False,False,731.31,5,-1,,0
668358215,731.21,16,11:15:42,False,,False,False,731.31,5,-1,,0
668358216,731.2,16,11:15:43,False,,False,False,731.31,5,-1,,0
668358217,731.29,16,11:15:44,False,,False,False,731.31,5,-1,,0
668358218,731.27,16,11:15:45,False,,False,False,731.31,5,-1,,0
668358219,731.28,16,11:15:46,False,,False,False,731.31,5,-1,,0
668358220,731.3,16,11:15:47,False,,False,False,731.31,5,-1,,0
668358221,731.22,16,11:15:48,False,,False,False,731.31,5,-1,,0
668358222,731.26,16,11:15:49,False,,False,False,731.31,5,-1,,0
668358223,731.25,16,11:15:50,False,,False,False,731.31,5,-1,,0
668358224,731.28,16,11:15:51,False,,False,False,731.31,5,-1,,0
668358225,731.25,16,11:15:52,False,,False,False,731.31,5,-1,,0
668358226,731.22,16,11:15:53,False,,False,False,731.31,5,-1,,0
668358227,731.25,16,11:15:54,False,,False,False,731.31,5,-1,,0
668360206,733.05,16,11:48:01,False,,False,False,732.8,6,-1,,0
668360207,733.07,16,11:48:02,False,,False,False,732.81,6,-1,,0
668360208,733.11,16,11:48:03,False,,False,False,732.81,6,-1,,0
668360209,733.02,16,11:48:04,False,,False,False,732.81,6,-1,,0
668360210,733.03,16,11:48:05,False,,False,False,732.81,6,-1,,0
668360211,733.04,16,11:48:06,False,,False,False,732.81,6,-1,,0
668360212,733.02,16,11:48:07,False,,False,False,732.81,6,-1,,0
668360213,733.02,16,11:48:08,False,,False,False,732.81,6,-1,,0
668360214,733.06,16,11:48:08,False,,False,False,732.81,6,-1,,0
668360215,732.99,16,11:48:09,False,,False,False,732.81,6,-1,,0
668360216,732.95,16,11:48:10,False,,False,False,732.81,6,-1,,0
668360217,732.99,16,11:48:11,False,,False,False,732.81,6,-1,,0
668360218,733.01,16,11:48:12,False,,False,False,732.81,6,-1,,0
668360219,732.99,16,11:48:13,False,,False,False,732.81,6,-1,,0
668360220,732.97,16,11:48:14,False,,False,False,732.81,6,-1,,0
668360221,732.93,16,11:48:15,False,,False,False,732.81,6,-1,,0
668360222,732.97,16,11:48:16,False,,False,False,732.82,6,-1,,0
668360223,732.99,16,11:48:17,False,,False,False,732.82,6,-1,,0
668360224,732.92,16,11:48:18,False,,False,False,732.82,6,-1,,0
668360225,732.98,16,11:48:19,False,,False,False,732.82,6,-1,,0
668360226,732.92,16,11:48:20,False,,False,False,732.82,6,-1,,0
668360227,732.96,16,11:48:21,False,,False,False,732.82,6,-1,,0
668360228,732.91,16,11:48:22,False,,False,False,732.82,6,-1,,0
668360229,732.93,16,11:48:23,False,,False,False,732.82,6,-1,,0
668360230,732.91,16,11:48:24,False,,False,False,732.82,6,-1,,0
668360231,732.96,16,11:48:25,False,,False,False,732.82,6,-1,,0
668360232,732.91,16,11:48:26,False,,False,False,732.82,6,-1,,0
668360233,732.93,16,11:48:27,False,,False,False,732.82,6,-1,,0
668360234,732.95,16,11:48:28,False,,False,False,732.82,6,-1,,0
668360235,732.97,16,11:48:29,False,,False,False,732.82,6,-1,,0
