overall_slope,first_half_slope,second_half_slope,trend_consistency,pressure_drop,drop_rate,min_position,mean,std,range,first_half_mean,second_half_mean,mean_ratio,min_zscore,anomaly_strength,window_id,event_sclk,label
-0.005916921367049902,-0.004206896551742584,-0.005592880978873671,0.0013859844271310873,0.37000000000000455,0.006851851851851936,0.9152542372881356,722.9731666666667,0.10994683058440667,0.38999999999998636,723.0670000000002,722.8793333333334,0.9997404574311,-1.9816396319410523,2.029768984521395,16,668465594,1
-0.0001600444567992213,-0.0037508342602981847,0.0008676307007620704,0.004618464961060255,0.17999999999994998,0.00449999999999875,0.6779661016949152,722.9326666666669,0.04541903663541735,0.1999999999999318,722.9286666666666,722.9366666666667,1.00001106609873,-1.9702038237189192,2.040260505979999,17,-1,0
-0.0023837176993658136,-0.0009521690767638105,-0.005252502780887716,0.004300333704123905,0.2199999999999136,0.0038596491228055016,0.9661016949152542,722.9931666666666,0.05860863607200421,0.2599999999999909,723.0253333333333,722.961,0.9999110220204365,-1.9714744690769324,2.7840038192688508,18,668471362,1
-0.0010825229230346373,-0.0005339265851122618,-0.0013259176863332884,0.0007919911012210266,0.09999999999990905,0.0017857142857126615,0.9491525423728814,739.4029999999999,0.030999999999993137,0.13999999999998636,739.42,739.3859999999999,0.999954018014119,0.12509037164671624,2.3548387096735985,19,-1,0
0.0011975548763489441,0.000943270300316367,0.0014371523915257577,0.0004938820912093907,0.11000000000001364,0.012222222222223737,0.15254237288135594,732.142,0.03902136167109107,0.18000000000006366,732.1239999999999,732.1600000000001,1.0000491719981863,-0.801210094345742,2.6139528615080523,20,-1,0
0.000486524034447631,-6.67408231478961e-05,2.4471635129250174e-05,9.121245827714629e-05,0.029999999999972715,0.0049999999999954525,0.1016949152542373,742.7044999999998,0.03002360182702001,0.12000000000000455,742.6946666666668,742.7143333333333,1.0000264801506584,0.5456739851494534,2.148309865400349,21,-1,0
-0.0923064740205645,-0.3165761957730929,-0.0012903225806490035,0.31528587319244394,8.209999999999923,0.43210526315789066,0.3220338983050847,729.8378333333333,2.7303840338352043,8.240000000000009,730.8896666666667,728.7860000000002,0.9971217725976882,-1.238312097502665,0.45335502918046766,22,668534767,1
-0.0018196721311504655,-0.0026718576195943486,-0.005023359288105019,0.00235150166851067,0.4499999999999318,0.007627118644066641,1.0,731.0925000000001,0.06996725424557906,0.4899999999998954,731.1096666666668,731.075333333333,0.9999530394208979,-0.9727472176776654,5.752691088709746,23,668540964,1
-0.0032881355932261476,0.002723025583973752,-0.009294771968865866,0.012017797552839618,0.2799999999999727,0.004745762711863944,1.0,730.9120000000001,0.08778382538942306,0.37999999999999545,730.9613333333332,730.8626666666667,0.9998650179398456,-0.9778297991097324,2.9846044967611878,24,668541515,1
-0.002874965268135157,0.0019154616240070756,-0.007248053392670016,0.009163515016677093,0.1999999999999318,0.003636363636362396,0.9322033898305084,730.6268333333334,0.06898047227698206,0.2899999999999636,730.671,730.5826666666663,0.9998791065563931,-1.0045133516280236,2.7084960013481263,25,668542064,1
-0.0024223395387694127,-0.0035372636262750623,-0.001174638487229228,0.002362625139045834,0.20000000000004547,0.0036363636363644634,0.9322033898305084,730.5526666666666,0.06126082670752353,0.2400000000000091,730.5893333333332,730.5159999999997,0.9998996244128026,-1.0070546423440645,2.1656035968960237,26,668542340,1
-0.0031700472353494704,-0.002282536151294601,-0.0071479421579659546,0.004865406006671354,0.4199999999999591,0.007241379310344122,0.9830508474576272,723.7608333333332,0.07174704794546947,0.4199999999999591,723.8006666666668,723.7210000000001,0.9998899328636521,-1.8876118754479905,3.7748359143499206,27,668551101,1
-0.0019574881911734645,-0.0005050055617489051,-0.0054905450500795875,0.004985539488330682,0.25,0.00423728813559322,1.0,723.1894999999998,0.05734181138867579,0.2799999999999727,723.2136666666665,723.1653333333336,0.9999331686670749,-1.9511441433487071,3.4791366922048157,28,668555682,1
-0.0014276187830039692,0.002818687430469836,-0.003170189099016787,0.005988876529486623,0.09999999999990905,0.001999999999998181,0.847457627118644,722.964,0.058400913234863704,0.2599999999999909,722.9916666666669,722.9363333333332,0.9999234661533669,-1.9714744690769324,2.294484667750372,29,668556124,1
-0.0006521255904484251,-0.0018086763070353103,-0.0026785317019089824,0.0008698553948736721,0.16999999999995907,0.0030909090909083466,0.9322033898305084,722.8591666666667,0.0518102842643789,0.21000000000003638,722.8610000000002,722.8573333333333,0.9999949275632979,-1.9816396319410523,2.107046278875432,30,668557517,1
-0.0010569602667497928,-0.000983314794233776,-0.0009388209121464177,4.449388208735839e-05,0.11000000000001364,0.0021153846153848777,0.8813559322033898,738.7463333333332,0.03511726387720274,0.16000000000008185,738.7626666666667,738.73,0.9999557819200392,0.03995713265974673,2.458429951578092,31,-1,0
0.00012142261738790225,0.010353726362609965,-0.008380422691883452,0.018734149054493415,0.2300000000000182,0.07666666666667273,0.05084745762711865,732.8375,0.09278334979941681,0.44000000000005457,732.8399999999999,732.8350000000002,0.9999931772283176,-0.7351365357289991,2.9908383411457304,32,668716847,1
-0.0046871353153688225,-0.006093437152408991,-0.0038709677419465622,0.0022224694104624287,0.2700000000000955,0.006136363636365807,0.7457627118644068,729.3255,0.08749142815157072,0.3300000000000409,729.3943333333333,729.2566666666665,0.9998112589303544,-1.1646146667378428,1.6630200589252986,33,668723694,1
0.0014009447068607304,0.0004760845383542517,0.002598442714116125,0.0021223581757618733,0.05000000000006821,0.003846153846159093,0.22033898305084745,745.3483333333334,0.03610940166893319,0.14999999999997726,745.328,745.3686666666667,1.000054562107779,0.8798537143072223,2.169333462004441,34,-1,0
-0.0026799110864220888,-0.0015461624026910804,-0.0052947719688730905,0.00374860956618201,0.1999999999999318,0.00338983050847342,1.0,744.9938333333333,0.05574022086627629,0.2300000000000182,745.0303333333335,744.9573333333334,0.9999020174122664,0.8264866092706254,2.5804227377994886,35,-1,0
-0.0032320088913604674,0.0007697441601694132,-0.012631813125704694,0.013401557285874107,0.19000000000005457,0.0033928571428581173,0.9491525423728814,731.6030000000002,0.09469776484515859,0.37000000000000455,731.6379999999998,731.5680000000001,0.9999043242696529,-0.8825313972586576,2.143662000176346,36,668801790,1
-0.0008035565434979242,-0.002420467185767026,-0.0012102335928998423,0.0012102335928671835,0.15999999999996817,0.006153846153844929,0.4406779661016949,731.5830000000001,0.04152509281547462,0.18999999999994088,731.59,731.5760000000001,0.9999808635984637,-0.8723662343945376,2.4804279296320275,37,-1,0
-0.00173964990275713,-0.0007786429366149111,-0.020024471635158803,0.019245828698543892,1.6299999999999955,0.02762711864406772,1.0,731.6298333333333,0.2625166132309032,1.8799999999999955,731.6126666666668,731.647,1.0000469282926576,-1.059151102022648,6.170403135242866,38,668808927,1
-0.00541928313421201,-0.0028520578420599043,-0.007968854282551755,0.005116796440491851,0.3300000000000409,0.0063461538461546336,0.8813559322033898,730.9433333333334,0.09952665751221906,0.3300000000000409,731.0246666666666,730.862,0.9997774812888212,-0.9651233455295862,1.9425281443782938,39,668810541,1
-0.0009202556265597994,0.005957730811999346,-0.012925472747505589,0.018883203559504937,0.2599999999999909,0.004482758620689498,0.9830508474576272,729.8450000000001,0.09602950935347432,0.43000000000006366,729.8459999999997,729.8439999999999,0.9999972596958814,-1.117600788491312,3.0719723758487936,40,668811652,1
-0.004351764379003099,-0.005764182424930123,-0.004785317018925996,0.0009788654060041268,0.3300000000000409,0.005789473684211244,0.9661016949152542,726.0603333333335,0.08481286590029591,0.3300000000000409,726.1210000000003,725.9996666666667,0.9998329020461691,-1.58519828024058,2.2441563707705314,41,668816129,1
0.0002536815782095623,0.0005784204671738339,0.00018464961066608053,0.00039377085650775333,0.049999999999954525,0.009999999999990905,0.0847457627118644,740.9071666666666,0.02317266109497203,0.12000000000000455,740.9040000000001,740.9103333333334,1.000008548115995,0.31695782070687933,2.8985305740810205,42,-1,0
-0.0029830508474631397,-0.0001890989988886232,-0.008745272525032164,0.00855617352614354,0.2699999999999818,0.004821428571428247,0.9491525423728814,737.8516666666669,0.07294213840816041,0.2800000000000864,737.889,737.8143333333333,0.9998988104353544,-0.08710740314168652,2.6276535189363788,43,669426485,1
-0.001123923312037879,0.0005139043381301118,-0.010647385984437513,0.011161290322567624,0.8099999999999454,0.01372881355932111,1.0,738.0798333333335,0.11579423800671135,0.8600000000000136,738.0769999999999,738.0826666666668,1.0000076776090665,-0.12903869995615025,6.4755668869288066,44,669427340,1
-0.003863573214785287,-0.0007630700778802468,-0.01008231368188455,0.009319243604004303,0.57000000000005,0.009661016949153391,1.0,733.7921666666666,0.1028282008443608,0.6399999999999864,733.8423333333333,733.742,0.9998632767165699,-0.6449207153099767,5.078049235316085,45,669434405,1
-0.006570436232296732,-0.0024204671857625164,-0.004202447163534669,0.0017819799777721527,0.32999999999992724,0.005892857142855844,0.9491525423728814,733.5618333333332,0.12336249655205725,0.39999999999997726,733.6766666666666,733.4469999999999,0.9996869647392357,-0.6347555524458569,1.717161530074775,46,669434703,1
-0.00018755209781293325,-0.0002002224694303971,-0.0009677419355013146,0.0007675194660709175,0.07000000000005002,0.002916666666668751,0.4067796610169492,728.9458333333334,0.03147971127922135,0.15999999999996817,728.9466666666667,728.9449999999999,0.9999977135958733,-1.20400467283628,2.408958985068259,47,-1,0
0.0034248402333954906,0.002876529477186412,0.0029210233592680775,4.449388208166557e-05,0.029999999999972715,0.014999999999986358,0.03389830508474576,741.0703333333333,0.06485796447279443,0.2199999999999136,741.0163333333331,741.1243333333333,1.0001457457752845,0.3322055650030519,1.7011531926750805,48,-1,0
2.3339816613148336e-05,0.00040489432702025857,-0.0012858731924481532,0.0016907675194684118,0.030000000000086402,0.0005084745762726509,1.0,745.5,0.03296462750684828,0.15000000000009095,745.4973333333332,745.5026666666666,1.0000071540609132,0.9001840400354475,2.1234882749852937,49,-1,0
-0.0011869963878861913,-0.0019866518353905843,-0.0009766407119177723,0.001010011123472812,0.12000000000000455,0.00631578947368445,0.3220338983050847,739.7326666666668,0.036325687268858535,0.19000000000005457,739.7489999999999,739.7163333333333,0.999955840877559,0.1657510231031668,2.275708262721983,50,-1,0
0.0002900805779291015,-0.0004827586207090188,0.0009365962180086064,0.0014193548387176251,0.049999999999954525,0.001562499999998579,0.5423728813559322,737.663,0.027646579052996344,0.12999999999999545,737.6583333333333,737.6676666666667,1.0000126526508435,-0.09600192064777877,2.6404713530756827,51,-1,0
0.00023701028062694208,-0.00014015572859674965,-3.114571748292642e-05,0.00010901001111382323,0.06999999999993634,0.013999999999987267,0.0847457627118644,737.6795,0.027472713735650148,0.12999999999999545,737.6743333333332,737.6846666666667,1.0000140079881685,-0.09346062993175241,2.5297828481269042,52,-1,0
-0.00011919977772756004,0.0008476084538190444,-0.001067853170202517,0.0019154616240215612,0.06000000000005912,0.0010526315789484055,0.9661016949152542,744.9718333333334,0.02452832829380307,0.12000000000000455,744.9736666666668,744.97,0.9999950781258039,0.8341104814187046,2.520894721922272,53,-1,0
-0.0004751319811084492,2.002224692114842e-05,-0.0011546162402866534,0.0011746384872078019,0.09000000000003183,0.002045454545455269,0.7457627118644068,739.1176666666668,0.03363364717395383,0.16000000000008185,739.1243333333332,739.1109999999996,0.9999819606354002,0.08697101090627761,2.606516807807907,54,-1,0
-0.005716310086138783,-0.007096774193567305,-0.011641824249178045,0.00454505005561074,0.40000000000009095,0.006779661016950694,1.0,738.3311666666666,0.11550024049999182,0.4600000000000364,738.3986666666666,738.2636666666668,0.9998171719342219,-0.036281588821116116,2.3477584591408536,55,669518763,1
-0.003513198110590176,-0.006126807563978068,-0.003314794215813318,0.00281201334816475,0.32000000000005,0.005714285714286608,0.9491525423728814,737.9186666666666,0.07583901077648751,0.32000000000005,737.9653333333332,737.8720000000001,0.9998735261276955,-0.07567159491955348,2.2240093184189247,56,669519478,1
-0.0014206724090131656,-0.0016062291435072326,-9.121245831235849e-05,0.001515016685194874,0.12000000000000455,0.0027906976744187105,0.7288135593220338,737.2811666666665,0.03521797205341865,0.16999999999995907,737.3053333333334,737.2570000000001,0.9999344459735361,-0.14428644425232282,2.0207485700356047,57,-1,0
-0.0018327313142561608,0.0025962180200050818,-0.005657397107905351,0.008253615127910433,0.16000000000008185,0.0027118644067810485,1.0,729.9973333333335,0.059016005362008316,0.32000000000005,730.0263333333332,729.9683333333331,0.9999205508111806,-1.0858346545409536,3.343725691413052,58,669531860,1
0.001140872464566617,0.00029588431589009306,0.0002958843158846226,5.470450481492861e-15,0.03999999999996362,0.0033333333333303017,0.2033898305084746,729.2696666666668,0.03614630763376555,0.14999999999997726,729.2483333333333,729.2909999999998,1.0000585077328479,-1.162073376021802,1.927352231177393,59,-1,0
-0.0016974159488767516,-0.002033370411571807,-0.002013348164646789,2.002224692501794e-05,0.12000000000000455,0.003157894736842225,0.6440677966101694,740.0055,0.038748118233866743,0.17000000000007276,740.0293333333334,739.9816666666665,0.9999355881388482,0.20005844776955148,2.206558767163449,60,-1,0
-2.556265630124528e-05,-0.00028476084539744254,-5.3392658533983956e-05,0.0002313681868634586,0.029999999999972715,0.0017647058823513362,0.288135593220339,745.7716666666668,0.027578171722488356,0.12999999999999545,745.7713333333334,745.7719999999998,1.0000008939290592,0.937032755417873,1.873462359529884,61,-1,0
0.0006482356210021495,0.0003692992213507823,0.0015506117908666843,0.001181312569515902,0.049999999999954525,0.012499999999988631,0.06779661016949153,745.9428333333333,0.025501089301371738,0.12999999999999545,745.9346666666667,745.9510000000001,1.0000218964663574,0.9573630811460982,2.4639470334276137,62,-1,0
0.002235898860783196,0.002418242491638994,0.0015350389321281157,0.0008832035595108783,0.08999999999991815,0.022499999999979536,0.06779661016949153,750.4678333333336,0.047367065445185284,0.2099999999999227,750.4330000000002,750.5026666666666,1.00009283529198,1.5240709108204953,2.6987809384455623,63,-1,0
-0.005441511530985062,-0.004017797552836793,-0.007915461624046853,0.00389766407121006,0.31999999999993634,0.005423728813558243,1.0,727.8096666666665,0.1011099511532976,0.37999999999999545,727.8886666666666,727.7306666666668,0.9997829338369515,-1.3679179240201245,2.2714546298048814,64,669626803,1
0.0008844123367498723,0.0012258064515910422,4.894327028451835e-05,0.0011768631813065238,0.020000000000095497,0.0012500000000059686,0.2711864406779661,743.2468333333333,0.032170984166185905,0.17000000000007276,743.2323333333334,743.2613333333333,1.000039018754566,0.6142888344822227,2.0774413672912577,65,-1,0
-0.0030000000000010986,-0.0029098998887822003,-0.0032903225806615675,0.0003804226918793672,0.2600000000001046,0.004482758620691458,0.9830508474576272,745.6694999999999,0.0558398006204731,0.2600000000001046,745.7139999999999,745.6250000000001,0.9998806512952689,0.9167024296896333,1.9609668871160817,66,-1,0
-0.00526035009725439,0.0012480533926289307,-0.012264738598468349,0.013512791991097279,0.4900000000000091,0.008305084745762865,1.0,734.6833333333332,0.11671427600008112,0.5200000000000955,734.761,734.6056666666668,0.9997885933884173,-0.5127735980764908,3.1986946766731577,67,669688619,1
-0.0020614059460956273,-0.000985539488336737,-0.007310344827610998,0.006324805339274261,0.14999999999997726,0.002586206896551332,0.9830508474576272,734.1371666666666,0.06387726947478703,0.2699999999999818,734.1576666666665,734.1166666666669,0.999944153685426,-0.5572461856069809,2.77354790089356,68,669690018,1
0.0002672964712398385,0.0014949944382486322,-0.00269187986653446,0.004186874304783092,0.12000000000000455,0.002033898305084823,1.0,734.2950000000001,0.043185645763382303,0.2400000000000091,734.2866666666665,734.3033333333332,1.000022697765632,-0.5318332784467029,3.126038701372689,69,669690620,1
-0.0008146707418698139,-0.0002469410456173882,-0.0014705228031322445,0.0012235817575148562,0.12000000000000455,0.0021052631578948166,0.9661016949152542,734.8936666666667,0.03177874901390032,0.13999999999998636,734.9056666666668,734.8816666666665,0.9999673427473909,-0.44797068481774655,2.318110968888215,70,-1,0
-0.0023267574326189576,-0.0022714126807813367,-0.0030100111234906634,0.0007385984427093267,0.16999999999995907,0.002881355932202696,1.0,728.4756666666667,0.047657341745229814,0.21000000000003638,728.509,728.4423333333332,0.9999084888907799,-1.2675369407369967,2.21721696588928,71,669704197,1
-0.0023267574326189576,-0.0022714126807813367,-0.0030100111234906634,0.0007385984427093267,0.16999999999995907,0.002881355932202696,1.0,728.4756666666667,0.047657341745229814,0.21000000000003638,728.509,728.4423333333332,0.9999084888907799,-1.2675369407369967,2.21721696588928,72,669779409,1
0.0005490414003806937,0.0011968854282309617,-0.000671857619599403,0.0018687430478303646,0.07000000000005002,0.007777777777783336,0.15254237288135594,742.3670000000001,0.03190088817988241,0.14999999999997726,742.3573333333334,742.3766666666666,1.0000260431634,0.4999307522609357,2.7271967949458973,73,-1,0
-0.000722700750215174,-0.000476084538382105,0.00036262513902427315,0.0008387096774063782,0.06999999999993634,0.0017948717948701625,0.6610169491525424,745.5091666666666,0.027220804951747935,0.11000000000001364,745.5233333333331,745.495,0.9999619953768497,0.9039959761095016,1.8062164860193803,74,-1,0
-0.0004087246457378984,-0.0019221357063634052,0.0008520578420164892,0.0027741935483798943,0.13999999999998636,0.0069999999999993175,0.3389830508474576,743.6818333333333,0.03122454518841475,0.13999999999998636,743.6873333333333,743.6763333333333,0.9999852088377643,0.6689265848768471,2.3005405811308486,75,-1,0
-0.0010286190608547123,-0.0014282536151442613,-0.0013348164627509556,9.343715239330569e-05,0.09000000000003183,0.0018750000000006632,0.8135593220338984,752.8556666666666,0.029289740334938686,0.14999999999997726,752.8693333333335,752.8420000000002,0.9999636944525123,1.8341083781759848,2.5833846869704242,76,-1,0
-0.0017252014448509347,0.0003270300333513463,-0.0036618464961179343,0.003988876529469281,0.2400000000000091,0.004067796610169646,1.0,737.3614999999998,0.048470781576802235,0.2800000000000864,737.3876666666667,737.3353333333336,0.9999290287379368,-0.14936902568438998,3.9508337553080066,77,669780445,1
0.0010150041678259317,0.0007208008898736795,0.0007986651835206445,7.7864293646965e-05,0.029999999999972715,0.0009677419354829908,0.5254237288135594,738.1678333333332,0.03141611405350643,0.14999999999997726,738.1513333333332,738.1843333333333,1.0000447062797422,-0.032469652747062136,2.477497159597721,78,-1,0
-0.006311753264796955,-0.031908787541736,-0.0010077864293809677,0.03090100111235503,1.0300000000000864,0.04904761904762316,0.3559322033898305,735.5503333333332,0.23980524505431655,1.0400000000000773,735.5943333333331,735.5063333333331,0.9998803688446033,-0.4352642312376148,2.6285218790377614,79,669787866,1
-0.001070853014733037,-0.010349276974435767,-0.0003604004449586749,0.009988876529477093,1.0,0.07692307692307693,0.22033898305084745,735.492,0.18690282680224107,1.0,735.4866666666668,735.4973333333332,1.0000145028688485,-0.4352642312376148,3.060413851339054,80,669787881,1
0.0030388996943555395,0.0036907675194420646,0.003621802002204189,6.896551723787562e-05,0.03999999999996362,0.006666666666660603,0.1016949152542373,730.9948333333331,0.060401204918080924,0.2400000000000091,730.9523333333332,731.0373333333334,1.0001162866525273,-0.9486049558754005,1.9011762015149152,81,-1,0
0.0008199499861012294,0.001975528364829382,-0.0006829810901149211,0.002658509454944303,0.0,0.0,0.0,742.8898333333332,0.028953506792001666,0.13999999999998636,742.8766666666667,742.9029999999999,1.000035447786308,0.5685456015937195,2.411912789521348,82,-1,0
0.00033398166156445536,8.008898774848677e-05,0.0007252502780663554,0.0006451612903178686,0.029999999999972715,0.005999999999994543,0.0847457627118644,743.7660000000001,0.026217042802973402,0.10000000000002274,743.7613333333333,743.7706666666667,1.0000125488283877,0.6841743291730197,1.3731525813420602,83,-1,0
0.0008096693525883538,0.0027541713014287415,-0.00027586206898669915,0.0030300333704154406,0.0,0.0,0.0,744.6266666666668,0.035527766918572914,0.12999999999999545,744.6166666666667,744.6366666666669,1.000026859457887,0.7909085392462276,1.594996578214576,84,-1,0
-4.834676299399222e-05,-0.0002202447163690218,-0.0005672969966746465,0.00034705228030562467,0.049999999999954525,0.0020833333333314386,0.4067796610169492,747.6519999999998,0.020960279896355873,0.10000000000002274,747.6509999999998,747.6530000000001,1.0000026750449078,1.1759140827245669,2.480882901226629,85,-1,0
-0.00014948596832872022,-0.0002825361513001807,0.000687430478296714,0.0009699666295968948,0.06000000000005912,0.0015384615384630544,0.6610169491525424,747.4883333333332,0.028116819798024092,0.11000000000001364,747.4923333333335,747.4843333333336,0.9999892975490943,1.154313111638314,2.074677497395337,86,-1,0
-0.0008121700472431481,-0.0014126807564003067,-0.0010189098999174662,0.0003937708564828405,0.12000000000000455,0.002142857142857224,0.9491525423728814,744.5908333333332,0.02824250146303065,0.13999999999998636,744.6009999999999,744.5806666666666,0.9999726923099307,0.782014021740121,3.216192922999205,87,-1,0
-0.00637760489025156,-0.0027319243604201457,-0.01235817575084961,0.009626251390429465,0.5599999999999454,0.009491525423727889,1.0,737.9868333333335,0.12805586888367818,0.5699999999999363,738.0766666666665,737.8969999999998,0.9997565745202621,-0.09854321136380512,3.255089649284884,88,669870405,1
-0.0010566824117854174,0.0005672969966415968,-0.0009521690767686018,0.0015194660734101986,0.10000000000002274,0.0017241379310348748,0.9830508474576272,738.7708333333333,0.04793369262729489,0.2599999999999909,738.7909999999999,738.7506666666668,0.999945406301196,0.033603905869680845,3.3553295086984503,89,669873580,1
0.0009674909697060172,0.000985539488298756,0.0014215795328005297,0.00043604004450177375,0.009999999999990905,0.0008333333333325754,0.2033898305084746,738.537,0.034799425282611596,0.13999999999998636,738.523666666667,738.5503333333334,1.0000361080732683,0.01581487085748192,1.9253191527127174,90,-1,0
-0.0018355098638524368,-0.002088987764194613,0.0004738598442472767,0.00256284760844189,0.10000000000002274,0.002439024390244457,0.6949152542372882,735.9003333333333,0.048886489840133246,0.19000000000005457,735.9329999999999,735.8676666666668,0.9999112238025294,-0.3234474397323541,2.0523734402166443,91,-1,0
-0.000715754376222516,-0.0002647385984578623,-0.008002224694124514,0.007737486095666652,0.6999999999999318,0.01186440677965986,1.0,731.6346666666667,0.11040028180317876,0.8199999999999363,731.6283333333332,731.6409999999998,1.000017312979951,-0.940981083727307,6.292254470012115,92,669882031,1
-0.003461517088086651,-0.0022135706340449804,-0.005479421579541908,0.003265850945496928,0.2599999999999909,0.004406779661016795,1.0,730.5443333333335,0.07095460207452928,0.30999999999994543,730.5943333333333,730.4943333333332,0.9998631251360192,-1.0159491598501567,2.738840436725318,93,669886865,1
-0.0005696026674118482,-0.0012658509455008354,-0.001292547274768208,2.669632926737258e-05,0.15999999999996817,0.0037209302325573995,0.7288135593220338,730.1246666666667,0.04283560305270428,0.2400000000000091,730.1296666666668,730.1196666666668,0.9999863038026578,-1.0604217473806612,2.9103516183331064,94,-1,0
0.001951931091968249,0.004451612903205625,0.0004315906562592037,0.004020022246946421,0.03999999999996362,0.01999999999998181,0.03389830508474576,741.3511666666668,0.049331925655584793,0.21000000000003638,741.3243333333334,741.3779999999999,1.0000723929652022,0.3665129896694365,2.4561511649216983,95,-1,0
0.0020808557932659216,0.0020978865405807856,0.0019488320355712325,0.00014905450500955308,0.06000000000005912,0.003750000000003695,0.2711864406779661,741.6284999999999,0.0467912028768884,0.20000000000004547,741.597,741.6599999999997,1.0000849517999666,0.40463235040986073,2.1050965554167593,96,-1,0
